date,era,composite_gross,composite_net,spy,f_new,composite_cum,composite_net_cum,spy_cum
2018-10-04,nominate,-0.02375585350177234,-0.023989856584467506,-0.048465632,0.1598173515981735,3.859257153888873,3.776263445950513,1.8428079
2018-11-30,nominate,-0.03139714333291177,-0.03168092491826102,-0.03692738,0.19534883720930232,3.738087503869659,3.656627927247781,1.7747577
2019-01-31,nominate,0.041530271091717585,0.04132682923540654,0.045641374,0.13023255813953488,3.893331291269928,3.8077447651745686,1.8557602
2019-03-29,nominate,-0.04448016001140265,-0.04483506524409464,-0.015981799,0.24766355140186916,3.7201552924568406,3.637024280195107,1.8261019
2019-05-28,nominate,0.07725909428880184,0.07697353321957401,0.08077874,0.17674418604651163,4.007571120965749,3.916978889447102,1.9736121
2019-07-24,nominate,-0.010967440364146652,-0.011243410943034049,0.00046515628,0.18604651162790697,3.9636183236914806,3.872938686137859,1.9745301
2019-09-19,nominate,0.015261603002467261,0.014970910619834799,0.030596627,0.19090909090909092,4.024109493000965,3.9309201050441294,2.034944
2019-11-14,nominate,0.040942005845870044,0.04066607175186299,0.052826263,0.17674418604651163,4.188864607387831,4.090775184086695,2.1424427
2020-01-02,holdout,-0.060351009753473184,-0.06175942692596359,-0.037582535,1.0,3.93606239861139,3.8381312530345477,2.0619242
2020-03-02,holdout,-0.07522859030607476,-0.07555112872717351,-0.076801255,0.23255813953488372,3.6399579730071077,3.5481561046647467,1.9035659
2020-04-28,holdout,0.10588127751599119,0.10557126080501167,0.04308304,0.18691588785046728,4.025361373293618,3.922739418167203,1.9855773
2020-06-24,holdout,0.15959617856644837,0.15923386137270779,0.11470655,0.20833333333333334,4.6677936658202706,4.547372362880896,2.213336
2020-08-20,holdout,0.07604167111770099,0.07566023305287084,0.02772844,0.23636363636363636,5.022740496601863,4.891427615634648,2.2747083
2020-10-16,holdout,0.11305337042563823,0.11285607390670882,0.045920007,0.11818181818181818,5.590578238516048,5.443454932134029,2.3791628
2020-12-14,holdout,0.21860171328868794,0.21827679615409545,0.06344583,0.17777777777777778,6.812688219730111,6.631634834729454,2.5301106
2021-02-11,holdout,0.040187574565685,0.03989591068568776,0.055893313,0.18695652173913044,7.086473635553279,6.896209945795915,2.671527
2021-04-12,holdout,0.05722965444778527,0.056676440725005994,0.026122032,0.34893617021276596,7.492030072969334,7.2870625800160145,2.7413125
2021-06-08,holdout,-0.013475998132019273,-0.013765615852519342,0.0373364,0.19574468085106383,7.391067489700967,7.186751675846246,2.8436632
2021-08-04,holdout,-0.02178068681240153,-0.02200261055597741,-0.025169203,0.15126050420168066,7.230084963498468,7.0286243775600825,2.7720904
2021-09-30,holdout,0.05539688972532164,0.05512647891871403,0.06494498,0.17083333333333334,7.630609182926099,7.416087691137208,2.9521239
2021-11-26,holdout,-0.09019570821129042,-0.09045747137626803,-0.0637835,0.19183673469387755,6.942360983588503,6.74524715109227,2.763827
2022-01-25,holdout,-0.01462810405250059,-0.0147970104712557,0.006988534,0.11428571428571428,6.84080740475055,6.64543765836635,2.783142
2022-03-23,holdout,-0.11057634614169576,-0.11101187555678993,-0.12665384,0.32653061224489793,6.084375917274178,5.907715160015379,2.4306464
2022-05-19,holdout,0.007020266948314813,0.006711914208075154,-0.0024920814,0.20416666666666666,6.127089860427341,5.947367237335148,2.4245892
2022-07-19,holdout,0.004773951549126743,0.004554181284598169,0.005427179,0.14583333333333334,6.156340290558167,5.974452625900052,2.4377477
2022-09-14,holdout,-0.005113143077249083,-0.005330750776358917,-0.04791833,0.14583333333333334,6.12486204182031,5.942604307926215,2.320935
2022-11-09,holdout,0.024984224108171027,0.02476834591196675,-0.00048963394,0.14042553191489363,6.277886967704779,6.089792787042875,2.3197985
2023-01-09,holdout,0.03764219004827529,0.03748921561772933,0.030135605,0.09829059829059829,6.514200382044713,6.318094341903619,2.389707
2023-03-08,holdout,-0.0396895164759441,-0.040063351821796656,0.013483802,0.25957446808510637,6.255654918653948,6.064970305440631,2.4219294
2023-05-04,holdout,0.0878974756626607,0.08762080648982162,0.085299954,0.16956521739130434,6.805511194620338,6.596387894940158,2.6285198
2023-07-03,holdout,0.01221095220777757,0.011946931614235545,0.016406056,0.17391304347826086,6.888612966567342,6.67519449002198,2.6716435
2023-08-29,holdout,-0.08090500411643398,-0.08112076630860143,-0.07109969,0.1565217391304348,6.331289706150691,6.133697597732443,2.4816904
2023-10-25,holdout,0.17818138131491468,0.17797718090618897,0.13507023,0.11555555555555555,7.459407651497521,7.2253558047079265,2.8168929
2023-12-21,holdout,0.005752318603053697,0.005464044257710299,0.049276173,0.19111111111111112,7.502316540898992,7.264835468602555,2.9556985
2024-02-21,holdout,-0.02602319218139293,-0.026245487603808737,-0.008908594,0.15217391304347827,7.307082315749534,7.074166319367636,2.9293675
2024-04-18,holdout,0.0254607111983447,0.02502327461470455,0.08677725,0.28444444444444444,7.4931258282933655,7.251185125847266,3.18357
2024-06-14,holdout,0.0378190956926685,0.037604635240472195,-7.3861906e-05,0.13777777777777778,7.776509071030798,7.523863297565891,3.1833348
2024-08-13,holdout,0.05066315866126492,0.05043203818961106,0.06316669,0.14666666666666667,8.170491583927197,7.903307058722147,3.3844156
2024-10-09,holdout,0.0950169340252578,0.09482714753818922,0.053649813,0.11555555555555555,8.94682664371113,8.652755123219205,3.5659888
2024-12-05,holdout,-0.026673538951648368,-0.026848721948167342,-0.0053009875,0.12,8.708183114736457,8.420439706830312,3.5470855
2025-02-05,holdout,-0.14365180057434213,-0.14377168093063686,-0.11434179,0.09333333333333334,7.457236930573482,7.209818936004239,3.1415055
2025-04-03,holdout,0.1024075561746225,0.10194163691335612,0.13183883,0.2818181818181818,8.220914340448656,7.944799680189423,3.555678
2025-06-02,holdout,0.03795580444650448,0.037651539279071944,0.0711078,0.19545454545454546,8.532945757526191,8.243933617412432,3.808514
2025-07-30,holdout,0.035576455170510446,0.03527963246461585,0.02907135,0.19111111111111112,8.836517719741218,8.534776565497435,3.9192326
2025-09-25,holdout,-0.07114840902740327,-0.07142083220535589,-0.010583585,0.19555555555555557,8.207813542639173,7.925215720502838,3.877753
2025-11-20,holdout,0.08006552996465399,0.07979432584248825,0.046332397,0.167420814479638,8.864976483781643,8.557602966076653,4.0574183
2026-01-21,holdout,-0.07976548378798365,-0.07995116260168877,-0.043560177,0.13452914798206278,8.157857345783702,7.873412659855164,3.8806765
2026-03-19,holdout,0.02856667849705974,0.028117947305975388,0.12590817,0.2909090909090909,8.390900233805581,8.094796862143172,4.369285
2026-05-15,holdout,0.09332644318465322,0.0929314261378098,0.020247867,0.2409090909090909,9.17399310774393,8.847057878838005,4.4577537
2026-07-15,holdout,0.08664655738965932,0.08636505361277957,0.019421855,0.17272727272727273,9.968888028046404,9.611134506859212,4.5443316
