act_symbol,entry_date,expiration_date,strike,bid,ask,entry_premium,entry_iv,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,days_to_expiration,underlying_close_entry,cumulative_return,daily_return,momentum_5,momentum_20,momentum_60,momentum_120,volatility_20,volatility_60,volume_20,relative_strength_20,pct_from_high_252,pct_from_low_252,garch_vol_forecast_1m,realized_vol_21d_asof,hv_current,iv_current,moneyness_strike_over_spot,log_volume_20,pred_pct_return,decile,kelly_frac,rank
PAYX,2026-08-25,2026-09-18,115.0,10.5,11.8,11.15,0.2929,0.8932,0.0204,-0.0739,0.0611,0.0658,24,125.16999816894533,3.2511687836089695,-0.00666616897900707,0.04369213583286724,0.052999034885144125,0.29067842685320233,0.3067125688758141,0.020072122954142395,0.020701016570999948,2564116.45,0.01990233643190753,-0.10246671344452858,0.46277899515426024,0.2662450133170822,0.31227315251881543,0.3208,0.3105,0.9187505127609046,14.757124903305867,-0.2233073157117338,6,0.009961076972190064,149
SYK,2026-08-25,2026-09-18,300.0,32.1,34.79,33.445,0.3422,0.8843,0.0067,-0.1578,0.1663,0.1702,24,330.9750061035156,7.3713807317523665,0.009655009208058729,-0.0011919878670131334,-0.04508078397244297,0.08484384960612434,-0.13332374922605272,0.02338920987044995,0.0245170363929269,2364099.5,-0.07817748242567957,-0.16068618659741693,0.17126131301189546,0.35620851624169103,0.4272084789583808,0.3957,0.2809,0.9064128543475942,14.675908169294843,-0.22369354431334776,6,0.009961076972190064,150
PFG,2026-08-25,2026-09-18,115.0,0.45,1.4,0.9249999999999999,0.1297,0.1164,0.0524,-0.0083,0.0559,0.0084,24,111.76000213623048,2.353337506553624,-0.0011618308528651422,-0.012197253498873684,-0.02042242331886479,0.07855625529711685,0.1952941404944437,0.00837590668310111,0.013615688978797256,1105781.95,-0.053519121772101386,-0.0316263877485452,0.42569209090960425,0.2262669193267416,0.1964528480083972,0.1793,0.2409,1.0289906746764383,13.916064194065708,-0.22528017979885284,6,0.009961076972190064,151
WY,2026-08-25,2026-09-18,24.0,0.6,0.85,0.725,0.2307,0.5932,0.2719,-0.0142,0.0241,0.0089,24,24.40999984741211,0.3665715751589925,0.000820026989100997,0.033883914289684514,-0.008126808532272989,-0.004079982886001421,-0.016518930396989817,0.022705920767858472,0.02011054311532868,5416633.9,-0.041223506985509584,-0.09926201092960019,0.14332549935681704,0.3581727019665077,0.34238272935978514,0.321,0.238,0.9832036112259306,15.50498531343933,-0.22585598206513302,6,0.009961076972190064,152
WRB,2026-08-25,2026-09-18,50.0,17.39,20.2,18.795,0.5591,0.9825,0.0028,0.0,0.005,0.0322,24,68.77999877929688,7.157219744666054,-0.013199400419321217,-0.01980902701895182,-0.09701981839696772,0.08246770205017451,-0.02287257599533843,0.010184601638993642,0.014403325353154693,1606344.35,-0.1301165168502043,-0.123374973465829,0.08246770205017462,0.214369313399956,0.23447725253543716,0.2155,0.2551,0.7269555232247292,14.289472187731524,-0.22594234769561117,6,0.009961076972190064,153
AIZ,2026-08-25,2026-09-18,250.0,33.5,36.6,35.05,0.2462,0.9776,0.0023,0.0,0.0315,0.1606,24,285.3699951171875,6.537685799346407,-0.00847782377993822,0.01892379638792696,0.008089616552024559,0.14666291925956343,0.23030825122565335,0.019763357924177983,0.014193225894902673,406095.45,-0.025007081901212036,-0.05371891041410684,0.3890673273262746,0.31668656398587586,0.3129899116717033,0.2639,0.2153,0.8760556620444179,12.914345971946942,-0.22792980283950304,6,0.009961076972190064,154
PLD,2026-08-25,2026-09-18,130.0,12.5,14.5,13.5,0.2836,0.9073,0.0151,-0.0153,0.0581,0.0767,24,143.125,2.8972671169862596,-0.0016392341612099237,0.022175372323922637,-0.027154671355211213,-0.002404692394003649,0.026574393054897838,0.011162762771855112,0.015900036723889156,4462840.1,-0.06025136980844781,-0.0462148318767355,0.2899955289477595,0.25019343673593647,0.28196058583422945,0.24,0.2243,0.9082969432314411,15.311296139123664,-0.22865133060214582,6,0.009961076972190064,155
ROP,2026-08-25,2026-09-18,360.0,51.0,59.4,55.2,0.2302,0.9911,0.0008,-0.017,0.0211,0.2341,24,412.239990234375,10.318898181769223,-0.007869893514946824,0.045843103714315214,0.05453795168914222,0.26636559389374703,0.14108562230662947,0.018521040365143893,0.021797852443909936,734890.45,0.021441253235905622,-0.22261402757809926,0.3065001484144893,0.29866053447766183,0.432568831588378,0.379,0.2949,0.8732777229965621,13.507478080213334,-0.22917607891168457,6,0.009961076972190064,156
GWW,2026-08-25,2026-09-18,1060.0,240.7,250.0,245.35,0.3439,0.9911,0.0001,-0.1121,0.0734,0.6882,24,1301.875,18.33110478085471,-0.015148667860066523,-0.009318019026181457,-0.06935808329455284,0.0547989129348998,0.13358327175573947,0.01576816603568814,0.01435295402908067,271461.55,-0.10245478174778944,-0.07143572334688383,0.4178864823726402,0.26682910815903976,0.26351005230391594,0.2337,0.2178,0.814210273643783,12.511579471456992,-0.23208339997909588,6,0.009961076972190064,157
PRU,2026-08-25,2026-09-18,105.0,13.9,16.3,15.100000000000001,0.3095,0.9492,0.0084,0.0,0.0255,0.0657,24,119.93000030517578,1.6250676876133168,-0.0223363324746767,-0.037016224317184765,-0.032276284920116693,0.1916733011974905,0.21398926200764667,0.011714306152147327,0.013355899954550401,1868935.9,-0.06537298337335329,-0.041556757471279605,0.3035869598388672,0.24105329139896906,0.18838251248986349,0.1953,0.2174,0.8755107123556686,14.440880324498055,-0.23261870107087634,6,0.009961076972190064,158
CMS,2026-08-25,2026-09-18,65.0,3.4,5.7,4.55,0.2692,0.8217,0.0552,-0.0352,0.0463,0.0341,24,68.9749984741211,4.73404254762088,0.008111667933772049,-0.029341389756641023,-0.07254274671529293,-0.04953839376906499,-0.11706354263871366,0.011120552040135574,0.013177560453829253,3796515.65,-0.10563944516852952,-0.13716541946971034,0.010326671535383596,0.19262440373318718,0.17675919761344402,0.1705,0.2057,0.9423704449140005,15.14959453324414,-0.2333700011970844,6,0.009961076972190064,159
HSIC,2026-08-25,2026-09-18,80.0,7.7,11.19,9.445,0.3035,0.9242,0.0202,-0.0234,0.0321,0.0479,24,89.58499908447266,5.162525270833317,0.000837861093199832,0.003978434542011966,0.04521059434595198,0.16982236801337058,0.11175225923049736,0.010280004226020004,0.012942041818298408,1230496.2,0.012113895892715387,-0.012728662183030823,0.44422055211086875,0.22754642051359267,0.18851000254222885,0.1656,0.2357,0.8930066508631134,14.022928873312894,-0.2335629931392812,6,0.009961076972190064,160
DOC,2026-08-25,2026-09-18,20.0,1.35,1.9,1.625,0.1989,0.9364,0.112,-0.004,0.0068,0.0122,24,21.690000534057617,0.9346789530431746,0.0027739887017586007,0.061154597227980556,-0.04951793058187004,0.13263712616837542,0.22889524095433145,0.014501723017067399,0.01538947877890193,5240407.05,-0.08261462903510663,-0.04951793058187006,0.37452477193253036,0.2729139777277561,0.2445260004358844,0.2278,0.2075,0.9220838869319538,15.471909925402752,-0.23367387131661843,6,0.009961076972190064,161
HCA,2026-08-25,2026-09-18,345.0,82.0,86.4,84.2,0.3661,0.9884,0.0005,-0.0049,0.026,0.2237,24,427.2099914550781,13.692627596424114,-0.004729286239589348,0.03759740620234764,0.021569116815353784,0.1285728900816583,-0.21527890279544637,0.01883879095724594,0.023737318522378377,1211109.7,-0.011527581637882811,-0.2163153970089829,0.1823590800266288,0.3020085185936489,0.33604471491621324,0.3613,0.2875,0.807565382131933,14.007048430413553,-0.23466815890927295,6,0.009961076972190064,162
EVRG,2026-08-25,2026-09-18,67.5,12.4,16.39,14.395,0.3668,0.9751,0.0056,0.0,0.0092,0.0432,24,81.70999908447266,3.7654376134410943,0.003931683219362769,-0.02049867084640189,-0.04611258940891161,-0.004022450358020735,-0.03095351778697608,0.009995808283179527,0.0109899516178273,1899506.85,-0.0792092878621482,-0.0728469121641363,0.15458531807741835,0.18539151748279856,0.16600705842713406,0.1622,0.1857,0.8260922868230336,14.45710538426777,-0.23517760848087765,6,0.009961076972190064,163
FE,2026-08-25,2026-09-18,42.0,4.3,5.5,4.9,0.3027,0.9217,0.0395,-0.0114,0.0172,0.0251,24,46.79499816894531,0.9515046335617963,0.004831403813517765,-0.009839191051685292,-0.0575025834681091,0.008730303613395662,-0.07883860488709282,0.009070597152584084,0.011623798617495722,4351676.3,-0.0905992819213457,-0.09853596019075692,0.08699184664934442,0.19512731312585316,0.1433778386950162,0.1523,0.2008,0.8975318227039182,15.286071914952506,-0.2355798744160409,6,0.009961076972190064,164
VRSN,2026-08-25,2026-09-18,260.0,33.29,36.5,34.894999999999996,0.3832,0.9004,0.006,-0.1258,0.1312,0.1504,24,294.5950012207031,13.39677145461486,0.013085018618146371,0.06451908512104265,0.04782147471491327,0.03229026624228504,0.23349243797726849,0.01989927607655068,0.02186745723972885,744589.45,0.014724776261676675,-0.049693544449344755,0.39294999086954585,0.3218459560898651,0.3822881929110049,0.3632,0.298,0.8825675891398258,13.520589614660288,-0.23885432151016184,5,0.012423619088714952,165
CHD,2026-08-25,2026-09-18,95.0,6.8,8.69,7.744999999999999,0.1404,0.9849,0.0096,-0.0078,0.0094,0.0613,24,102.25,12.345305970835817,-0.002730896153618323,0.031473850832518524,0.023216248251167748,0.06922516926398248,-0.0021469817320415308,0.016268698447086054,0.01584369295114728,1889491.05,-0.009880450202068847,-0.028595877590187134,0.2530637489218571,0.20533696044940183,0.22088174573186506,0.2455,0.2098,0.9290953545232273,14.451818594300537,-0.23942140155629477,5,0.012423619088714952,166
PPL,2026-08-25,2026-09-18,34.0,0.95,1.75,1.35,0.2182,0.698,0.1747,-0.0091,0.0309,0.0152,24,35.17499923706055,1.2750077035594283,0.0038526917239143366,-0.012492973278162678,-0.0317919773130001,-0.006075166891660877,-0.08849445198300498,0.011652486761080333,0.012802259447846352,7998524.5,-0.06488867576623669,-0.11642808280182941,0.057576699103064385,0.196988146155638,0.18504380564159661,0.1841,0.1988,0.966595614426551,15.894767770156474,-0.24132932019910536,5,0.012423619088714952,167
D,2026-08-25,2026-09-18,65.0,2.35,2.7,2.5250000000000004,0.2367,0.657,0.0869,-0.0031,0.0618,0.0275,24,67.02999877929688,1.7273546772877222,0.006305332008659903,-0.023028739498601625,-0.05083551157832422,0.0013444328444625064,0.07128015192944903,0.008999104726312355,0.011536700811882466,3415682.9,-0.08393221003156082,-0.06500214121094632,0.17431668936683245,0.18551582181848464,0.15904465636457452,0.1448,0.2012,0.9697150706211282,15.043888294480153,-0.2437949809704596,5,0.012423619088714952,168
ELV,2026-08-25,2026-09-18,370.0,27.9,36.0,31.95,0.3536,0.801,0.0077,-0.2383,0.2839,0.188,24,399.3900146484375,4.992375183105469,-0.008047066028568861,0.0028122270461286014,0.035413380533135586,0.015768488945634207,0.37035511381187103,0.015556630478076823,0.02386007093668071,902782.9,0.0023166820798989907,-0.0642001765456053,0.42263314291279935,0.3194966474672761,0.4360352901705737,0.3862,0.2929,0.9264127455106558,13.713238490359323,-0.24429900653646608,5,0.012423619088714952,169
DUK,2026-08-25,2026-09-18,95.0,25.0,29.1,27.05,0.4433,0.9874,0.0022,-0.0149,0.0096,0.0613,24,122.0500030517578,2.5320398682202154,0.0006559139973272288,-0.015646381526219777,-0.055632947507005204,-0.005540619950919146,-0.07453746941994399,0.012007853346452702,0.012596000878857625,4731305.95,-0.0887296459602418,-0.08549380404702041,0.07061406185752454,0.2004786645861026,0.19690534562604806,0.1891,0.1757,0.7783695012257665,15.369712033083562,-0.24546393863079108,5,0.012423619088714952,170
DPZ,2026-08-25,2026-09-18,320.0,30.1,34.9,32.5,0.3613,0.845,0.0074,-0.2157,0.2148,0.1721,24,349.5,14.347290280915805,0.0014039432127006535,0.039405204460966514,-0.0027677154031002793,0.12531397743066908,-0.14047512616964541,0.020425134532048222,0.02288419856522691,744441.0,-0.035864413856336874,-0.2520864345606586,0.2348514345030103,0.3565202172535603,0.3940423847325556,0.3561,0.3359,0.9155937052932761,13.520390223437495,-0.24608953446497206,5,0.012423619088714952,171
ARE,2026-08-25,2026-09-18,37.5,13.4,17.5,15.45,0.725,0.9965,0.0062,-0.0635,0.008,0.0236,24,52.494998931884766,0.6500928660295328,-0.0285899696052494,0.1451788559586462,-0.027870390150282143,0.056662612910968635,-0.02025014673555048,0.03720925026266724,0.03177730701124849,2190436.25,-0.06096708860351874,-0.39971411362136183,0.29905961717657836,0.4561396531955973,0.4525297221376556,0.5098,0.4027,0.7143537625109465,14.599611739398018,-0.24679242209306018,5,0.012423619088714952,172
LDOS,2026-08-25,2026-09-18,110.0,23.7,27.3,25.5,0.5676,0.9297,0.0068,-0.0638,0.0463,0.0655,24,135.69000244140625,3.0411982469791563,-0.019793327886626133,-0.0542932361172187,0.14641772340054415,0.061737082951814015,-0.23208825815004575,0.032919069128940874,0.02587904947021093,1527148.95,0.11332102494730756,-0.32002004326598793,0.3569000244140625,0.30154017197974653,0.29785759672517986,0.448,0.3153,0.8106713687141415,14.238913778462726,-0.24803805198026674,5,0.012423619088714952,173
PEG,2026-08-25,2026-09-18,72.5,0.55,1.95,1.25,0.1614,0.5171,0.1276,0.0,0.0739,0.0242,24,73.5697021484375,2.2464031190362594,0.0005399615095846855,-0.026855772045796922,-0.06814813182743862,-0.06459376069776412,-0.1232308552304493,0.009552242012327388,0.011352270603118495,2658711.3,-0.10124483028067521,-0.1538849369686515,0.01321720878692733,0.1808477150477487,0.15764638815923285,0.1583,0.1885,0.9854600179530533,14.793352465800378,-0.24988853211193962,5,0.012423619088714952,174
COR,2026-08-25,2026-09-18,290.0,37.4,41.4,39.4,0.2648,0.9697,0.0029,-0.0351,0.0549,0.1839,24,326.3500061035156,15.769510070837796,0.007968672753467576,0.032328475825923686,0.02118411607642745,0.21157567512327802,-0.11363697020684072,0.020611009785785294,0.017228963390370007,1458707.45,-0.011912582376809144,-0.12915275222544195,0.2912479188513054,0.32323931405227113,0.35967260654468985,0.3142,0.2465,0.8886164993911914,14.193061978886758,-0.2538992582224653,5,0.012423619088714952,175
AME,2026-08-25,2026-09-18,220.0,21.8,24.7,23.25,0.3565,0.8559,0.0101,-0.1007,0.1388,0.1207,24,241.8300018310547,19.199628571804986,-0.0020633020931043466,-0.03264131958400451,0.0016568329014972072,0.07075490500635562,0.030159752208965607,0.01630472780035092,0.014848046761686544,1350811.5,-0.03143986555173939,-0.0645597551133059,0.3488956017272187,0.23961956603214749,0.2196340065651309,0.2244,0.241,0.9097299687145295,14.116216821226274,-0.25460210950404627,5,0.012423619088714952,176
CTVA,2026-08-25,2026-09-18,75.0,7.4,9.5,8.45,0.2917,0.92,0.0228,-0.0115,0.0304,0.0449,24,83.36000061035156,2.802016827238708,0.0066417469867530166,0.06995246684724177,-0.06284425553317674,0.06489527223138158,0.06871795654296875,0.03187184050192085,0.020900984315170686,5095357.7,-0.09594095398641334,-0.07899681092833416,0.3665573870549437,0.29667247789523044,0.2258603687877429,0.4472,0.2642,0.8997120855429381,15.443840624516083,-0.2592875169993606,5,0.012423619088714952,177
RMD,2026-08-25,2026-09-18,210.0,26.4,29.5,27.95,0.2844,0.9604,0.0051,-0.0682,0.0537,0.1311,24,237.2100067138672,12.227320174135032,0.020477564328318154,0.07832535376384286,0.13519333409422818,0.24473945320419355,-0.08430797957248293,0.023452462161047485,0.023846109093616442,1499807.75,0.10209663564099158,-0.17001393685957664,0.2975057280967695,0.3124868561002227,0.37825406873680306,0.3545,0.2863,0.8852914887916636,14.220848157943623,-0.2605989472704694,5,0.012423619088714952,178
NTRS,2026-08-25,2026-09-18,180.0,7.1,10.1,8.6,0.2669,0.6986,0.0274,-0.1049,0.1658,0.0796,24,186.80499267578125,3.588952841766282,0.0007767545849530766,-0.019808002513400647,0.0328706847581941,0.12907220381647733,0.2876885865062959,0.012635835848334833,0.014355208142876538,1026491.25,-0.0002260136950424929,-0.02436417462359874,0.5222049447328954,0.25809364293544507,0.24572810235769238,0.2319,0.2372,0.9635716766543173,13.841657965485687,-0.26145471181963387,5,0.012423619088714952,179
XEL,2026-08-25,2026-09-18,75.0,2.04,4.4,3.22,0.2592,0.6695,0.0699,-0.0334,0.0711,0.0318,24,77.4800033569336,4.183585391028088,0.001939758467956798,-0.021346404586309875,-0.035478630762576624,-0.02540876280586679,-0.06695565386914759,0.01124961318335986,0.012856937306036927,4902729.35,-0.06857532921581322,-0.07662972261410268,0.07986067396423127,0.18224653601088744,0.17177421288207076,0.1764,0.2096,0.9679916978641734,15.405302822180335,-0.2625851686232886,5,0.012423619088714952,180
GRMN,2026-08-25,2026-09-18,260.0,28.6,31.7,30.15,0.3632,0.8797,0.0075,-0.1579,0.1494,0.1463,24,289.5599975585937,8.65132916037912,-0.005802583489807112,-0.026492754229871518,0.14157305155214917,0.23785909637987945,0.15279881360755,0.03964835431284335,0.026546722781822473,1036012.8,0.10847635309891257,-0.0753608565191467,0.5476215291964808,0.39554194832885564,0.6303350417465845,0.524,0.2636,0.8979140841006117,13.85089102217617,-0.2724142892085609,5,0.012423619088714952,181
SOLV,2026-08-25,2026-09-18,85.0,6.5,8.5,7.5,0.3508,0.8068,0.0327,-0.0404,0.0635,0.0437,24,91.75,1.0076880496955534,0.005479452054794498,0.049170991444434264,0.06475573807155599,0.2241494827993029,0.30326701720699356,0.020195635703772974,0.02262684679429783,1249488.65,0.031659039618319396,0.0,0.4682348781503682,0.32327787645612505,0.29295180533914067,0.3734,0.3155,0.9264305177111717,14.038245745909512,-0.27258254585200037,5,0.012423619088714952,182
OMC,2026-08-25,2026-09-18,70.0,16.6,19.7,18.15,0.5162,0.9623,0.0068,-0.0206,0.0178,0.0437,24,88.2300033569336,2.064101194563844,-0.007982899313955016,0.02224546231780855,0.023312480953060266,0.21345075598790997,0.028321680871152388,0.020717529959797185,0.022985724806544,2665587.2,-0.009784217500176329,-0.00798289931395498,0.3115803145506409,0.3306111351300867,0.41644848094076875,0.3731,0.2841,0.7933809060033207,14.795935304174154,-0.27385247613468855,5,0.012423619088714952,183
SYY,2026-08-25,2026-09-18,70.0,12.7,15.1,13.899999999999999,0.3417,0.9802,0.0058,-0.0054,0.0092,0.0449,24,83.48999786376953,2.6751041433162617,-0.004412148150358619,0.018667628067198683,-0.020070412508482294,0.10130590360776481,-0.04724408900385946,0.009755071003950401,0.012201878693482382,3463437.1,-0.05316711096171889,-0.0841378399541232,0.20476182088208128,0.21752293102339423,0.19643401629216398,0.1817,0.1977,0.8384237847774156,15.057772324190386,-0.27403086580602265,5,0.012423619088714952,184
WAB,2026-08-25,2026-09-18,260.0,36.0,39.6,37.8,0.2808,0.9732,0.0029,-0.0674,0.0486,0.1649,24,297.1199951171875,22.049720720288423,-0.0016799946515795305,0.008143301732301156,-0.028352834250504055,0.13769333340032963,0.13930743273091184,0.01449690983677707,0.020748869680592964,916433.65,-0.06144953270374065,-0.02835283425050401,0.6004309447101682,0.32995315726569935,0.43258138465780505,0.3627,0.234,0.8750673272509076,13.728246039846223,-0.2754314863190437,5,0.012423619088714952,185
ALL,2026-08-25,2026-09-18,240.0,17.7,20.2,18.95,0.272,0.8456,0.0127,-0.0436,0.1525,0.1314,24,258.7449951171875,4.757216363683801,-0.005553661980322144,-0.009209262245857719,-0.050198288071718666,0.2554951706290849,0.20807266768781396,0.01887634692921157,0.019541272444716443,1723575.7,-0.08329498652495526,-0.05948526446054734,0.36181576377467106,0.3292433368498456,0.37087867421109294,0.3324,0.2461,0.9275541731398601,14.359912166414764,-0.27548933852097146,5,0.012423619088714952,186
AON,2026-08-25,2026-09-18,310.0,44.29,48.2,46.245000000000005,0.2486,0.9876,0.0015,-0.0627,0.0313,0.2001,24,355.1449890136719,9.859660868969387,-0.011013692627740213,0.03480470973711669,-0.06849661669999696,0.12366320242039586,0.04093146326772268,0.012280110847689419,0.017523371491367616,1083570.75,-0.10159331515323355,-0.06849661669999699,0.1520582660348461,0.2238277441284311,0.26983081927442304,0.2521,0.2361,0.8728829339840863,13.895773318347514,-0.2767759256639566,5,0.012423619088714952,187
INVH,2026-08-25,2026-09-18,27.5,2.2,3.8,3.0,0.3102,0.8996,0.0708,-0.0071,0.0133,0.016,24,30.315000534057617,1.508208953170227,-0.00476029398467559,0.02002022996130326,0.008818678992518647,0.036410274668636555,0.12989193515697117,0.01104464457760903,0.01195456871485833,3725114.9,-0.024278019460717948,-0.031160126332431412,0.24292748227471683,0.20711275564352064,0.18022024643429632,0.1768,0.2032,0.9071416630557178,15.130608523405723,-0.2771239635034366,5,0.012423619088714952,188
BXP,2026-08-25,2026-09-18,60.0,10.69,13.2,11.945,0.3421,0.9849,0.0068,-0.0182,0.0078,0.0385,24,71.62999725341797,0.963027694251849,0.023431910840182812,0.08218756022599338,0.023870757444248714,0.19363438188458004,0.27093677213803624,0.019377509688788094,0.01836149572888228,1367233.05,-0.009225941008987881,-0.09248705211621695,0.4039591652437567,0.28112040096755486,0.2871077627572118,0.2932,0.2346,0.8376378933497304,14.12830031538855,-0.27720210721691596,5,0.012423619088714952,189
FRT,2026-08-25,2026-09-18,100.0,16.5,19.39,17.945,0.3343,0.9749,0.0055,-0.0156,0.0169,0.0636,24,117.93499755859376,1.9445176354739542,0.0033605295217777886,0.0038729501928749244,-0.06489854907817227,-0.01416868455855258,0.07019057009579122,0.009484907339556559,0.010548781294266958,831878.75,-0.09799524753140887,-0.07232753790197205,0.24312210545227056,0.21332251761953497,0.17608550062224165,0.1571,0.1756,0.847924721839392,13.631443178107698,-0.27945676118076124,5,0.012423619088714952,190
TROW,2026-08-25,2026-09-18,110.0,2.35,6.6,4.475,0.2828,0.613,0.0448,-0.0121,0.1088,0.0431,24,112.96499633789062,3.121873484887379,0.0059215785223651896,0.02397567667134881,-0.07162232039306182,0.0806945150396805,0.22801390326352178,0.01780682908244162,0.016990417116801996,1792555.95,-0.10471901884629842,-0.0716223203930618,0.3106508079598509,0.3125098634539526,0.3164405372398161,0.2748,0.2449,0.973752963891381,14.399153622220393,-0.2814363733949953,5,0.012423619088714952,191
IQV,2026-08-25,2026-09-18,195.0,63.7,67.4,65.55000000000001,0.5156,0.9882,0.0009,-0.044,0.0207,0.1257,24,258.7300109863281,5.91247762591923,-0.005802256781084925,0.07790697955310821,0.06499550665284204,0.4199550049554843,0.45451992289284937,0.020673252692010306,0.028578866980785128,1277853.7,0.031898808199605444,-0.005802256781084918,0.6515383948564655,0.370364903566374,0.5827286187740475,0.4879,0.3372,0.753681411973133,14.060693214185312,-0.2830813616158335,5,0.012423619088714952,192
