ticker,src,n,med_o_c,min_o_c,max_o_c,frac_close_outside_lowhigh
HPQ,local,5201,0.9990135480740987,0.8656632815304973,1.155600306533873,0.0
HQY,local,3043,0.9989410744166366,0.8888542116260256,1.1515104799059224,0.0
HR,local,5201,0.9995037107160717,0.8163043614221053,1.2432432772247612,0.0
HRB,local,5201,0.9995619698241239,0.8512261341058355,1.1482187614792023,0.0
HRI,local,4980,0.9997173890120339,0.7192429009428238,1.497237637469391,0.0
HRL,local,5201,0.9996695231723002,0.8924377181679893,1.1019284364154034,0.0
HRMY,local,1519,1.0005500675860268,0.8677824310523384,1.1622084899515561,0.0
HSIC,local,5201,0.9995794260228921,0.9091022676026995,1.109002847765592,0.0
HST,local,5201,0.9995927966335314,0.807349676313527,1.2668392762411056,0.0
HSY,local,5201,0.9996429764798244,0.8595471397299198,1.1386616658245048,0.0
HTFL,local,270,0.9990800037549216,0.850412266640906,1.192085359661586,0.0
HTGC,local,5201,1.0,0.8444816345531194,1.1684491642823216,0.0
HTH,local,5201,1.0,0.884322647028234,1.2831783941736703,0.0
HTO,local,5201,1.0,0.807052952404883,1.1244334734570478,0.0
HUBB,local,5201,0.9996095948088545,0.8886395217172365,1.1114813841955036,0.0
HUBG,local,5201,1.0,0.8684748474023553,1.192894785027755,0.0
HUBS,local,2994,0.9991279973160625,0.8609378533044936,1.2383630574257953,0.0
HUM,local,5201,0.9994557846288252,0.8321453538141144,1.220812240079366,0.0
HURN,local,5201,0.9993691702314524,0.7870517120438842,1.170936437436604,0.0
HUT,local,2136,1.00166569563225,0.7120500612440975,1.3304721056392852,0.0
HWC,local,5201,0.9996581118330996,0.8735465080589044,1.1836446420612576,0.0
HWKN,local,5201,0.9997719360972079,0.8504813185998501,1.1447707103571683,0.0
HWM,local,2474,0.9990861758405568,0.8402640222306517,1.198490496053076,0.0
HXL,local,5201,0.9995865965828419,0.8421052862732697,1.1642969943740749,0.0
HYG,local,4883,1.0,0.9222222621144812,1.088487781219555,0.0
HYMC,local,2134,1.0,0.5393333435058594,1.7828947843111789,0.0
IBKR,local,4866,0.9993847788033707,0.8325754007856636,1.158015239278335,0.0
IBM,local,5201,0.9994771562336374,0.9193975598242606,1.1388851048398678,0.0
IBOC,local,5201,1.0,0.841784979132974,1.3855865247476222,0.0
IBP,local,3159,0.9998311020597046,0.8359656400314689,1.2852163696713068,0.0
ICE,local,5201,0.9997053454472423,0.7990804935122192,1.2731636740944603,0.0
ICHR,local,2447,0.9996480032053663,0.8004784616073983,1.256375825008311,0.0
ICUI,local,5201,1.0,0.8712261797350866,1.2023951632133267,0.0
IDA,local,5201,0.9996129942406043,0.884578700945762,1.1216649260668303,0.0
IDCC,local,5201,1.0001756609847507,0.7823246237856477,1.297338750958067,0.0
IDXX,local,5201,0.9988901215992413,0.865807652460216,1.1115160133522743,0.0
IDYA,local,1832,1.0009511217642248,0.6894117804134593,1.3803921751955852,0.0
IESC,local,5201,1.0,0.6773547634218677,1.2876712946990314,0.0
IEX,local,5201,0.9997268591269434,0.8900970903415124,1.0935440982848272,0.0
IFF,local,5201,0.9995579313435446,0.9075907438407748,1.1386821156337616,0.0
ILMN,local,5201,0.9994758074158927,0.8611182137221379,1.1363180363263503,0.0
IMNM,local,1488,1.0029286017171746,0.6567992256270718,1.5178159864669674,0.0
IMVT,local,1812,1.0,0.8080580994826484,1.385281355154094,0.0
INCY,local,5201,1.0,0.8364661025707169,1.224899574552101,0.0
INDB,local,5201,0.9994414840269013,0.8765517267687567,1.1721212213689631,0.0
INDV,local,2939,1.0,0.7133333206176757,1.694630915869154,0.0
INFQ,local,140,1.005765441626762,0.8543046351640752,1.1125769345518555,0.0
INGM,local,467,0.999479525142649,0.8940316831282933,1.125941214887111,0.0
INGR,local,5201,0.9998493086820268,0.8317327533082344,1.2347060726975132,0.0
INSM,local,5201,1.0,0.770833312637277,1.5056179991997707,0.0
INSW,local,2463,1.0,0.5890035510885518,1.1474899893854478,0.0
INTA,local,1302,0.9990356994882782,0.8564981207076686,1.172018354644018,0.0
INTC,local,5201,0.9996174357645242,0.839293967418801,1.1064534139280222,0.0
INTU,local,5201,0.9989861251454347,0.8817038628189092,1.0980571549255118,0.0
INVH,local,2412,0.9996348947028779,0.9259971625324128,1.2040618593365453,0.0
IONQ,local,1425,1.0022804450450913,0.7385891901861895,1.28099173553719,0.0
IONS,local,5201,1.0003683325606756,0.8547573135322085,1.254681576370023,0.0
IOSP,local,5201,1.0,0.8168761311505892,1.323001550615291,0.0
IOT,local,1185,1.0,0.852968942844346,1.1483771359007318,0.0
IP,local,5201,0.9997055539879032,0.8489129936499307,1.2036323404347156,0.0
IPAR,local,5201,1.0,0.8098591658076322,1.3550580463086292,0.0
IPGP,local,4962,0.9995023454564875,0.7652327207399545,1.1418759516785364,0.0
IQV,local,3352,0.9996719036926397,0.8974016037956698,1.1291161456885215,0.0
IR,local,2342,0.9997403491739353,0.8986633887602119,1.1147968666591266,0.0
IRDM,local,4645,1.0,0.8575257385588041,1.1985401682406818,0.0
IRM,local,5201,0.9994517418307389,0.8734402768443075,1.1489037071119117,0.0
IRON,local,1524,1.0,0.7562188897358261,1.280250156866213,0.0
IRT,local,3286,1.0,0.8792756680157865,1.1259842588667621,0.0
IRTC,local,2482,1.0006125440687266,0.788219050230683,1.5001187308115653,0.0
ISRG,local,5201,0.9995002274870434,0.860502896062366,1.1745581518245702,0.0
IT,local,5201,0.9989977286834469,0.8481619437294867,1.2003593458496873,0.0
ITGR,local,5201,0.9995762968074997,0.8321920923065478,1.29131028759143,0.0
ITRI,local,5201,0.9997887083347913,0.8186887753354473,1.2496559282300694,0.0
ITT,local,5201,0.9998128596519491,0.8611884625480632,1.089043018293453,0.0
ITW,local,5201,0.9995885102777075,0.8901234743011291,1.104070571354189,0.0
IVT,local,3150,1.0,0.750000028371811,10.26020419334481,0.0
IVZ,local,5201,0.9995968418612585,0.7916073813847255,1.2576923370361328,0.0
J,local,5201,1.0,0.8522807587028993,1.1651312389364328,0.0
JAN,local,117,0.9966159083852985,0.9359223449114457,1.0419810002051229,0.0
JBHT,local,5201,0.999749488273095,0.8913357348022534,1.1227929155928582,0.0
JBL,local,5201,0.9990999752010336,0.8019231210093543,1.2047244675912803,0.0
JBTM,local,4560,0.9996103181215815,0.8379310081745015,1.259385656364299,0.0
JCI,local,5193,0.9993643877377053,0.896993497932621,1.1203539465255947,0.0
JEF,local,5201,0.9996118838935869,0.8175257537760003,1.2557651542792934,0.0
JKHY,local,5201,0.999337092357601,0.9053571862428387,1.1387627420201465,0.0
JLL,local,5201,0.9994765828974482,0.8259847149724847,1.2000000194132177,0.0
JNJ,local,5201,0.9996674903199285,0.9284578713698669,1.0878776901299911,0.0
JOE,local,5201,1.0005107369213895,0.8669026467652448,1.1490490420571629,0.0
JPM,local,5201,0.9994567676462704,0.8405886779883989,1.1864842073077562,0.0
JXN,local,1258,0.9985164242316026,0.7949125403348127,1.1288207059213715,0.0
KAI,local,5201,0.9994282316173412,0.8362989247350754,1.190441110371887,0.0
KALU,local,5073,0.9998537531844965,0.864466527833357,1.2055411425657034,0.0
KBH,local,5201,1.0007702852935156,0.8322663313217237,1.2364815976953398,0.0
KBR,local,4980,1.0,0.867346894090646,1.1892072024837974,0.0
KD,local,1222,1.0004259959295592,0.8662900437260584,1.2269938650306749,0.0
KDP,local,4612,0.9994746154495283,0.8182565735297026,1.1136828507604823,0.0
KEX,local,5201,0.9997343697743004,0.89209276971974,1.1751128199446834,0.0
KEY,local,5201,1.0,0.772765229210478,1.4299065725985305,0.0
KEYS,local,2987,0.9991832621924653,0.8924210397820724,1.1015853751791476,0.0
KFY,local,5201,0.9996606136509192,0.8130968758773998,1.2252399122798818,0.0
KGS,local,800,0.9988285327719104,0.8954423514807776,1.1171292815584832,0.0
KHC,local,2810,1.0001111343167919,0.8861076503779727,1.100153682267384,0.0
KIM,local,5201,0.9995447030077396,0.769893880332592,1.3171494981895873,0.0
KKR,local,4061,0.9996843230592211,0.8402136368625052,1.1033036839134194,0.0
KLAC,local,5201,0.9990246534059464,0.8600332486297823,1.1664499837649527,0.0
KLRA,local,98,1.000708566049537,0.8793706983055357,1.1264652227138527,0.0
KMB,local,5201,0.9995673045073621,0.9078019064706845,1.0968250704739635,0.0
KMI,local,3914,1.0005005119675152,0.8955357056947385,1.1813627758154297,0.0
KMT,local,5201,0.9996959837153017,0.8659004142911206,1.1855971949914454,0.0
KMX,local,5201,0.9998245292802119,0.8694999694824219,1.1683938734329615,0.0
KN,local,3158,0.9994886502231266,0.8474800926809543,1.1973948253896782,0.0
KNF,local,816,0.9991338633913123,0.8872671958463383,1.1052801499132168,0.0
KNSL,local,2541,0.9988415797686861,0.8671113663028617,1.1768016915462916,0.0
KNTK,local,1962,1.0008236201703447,0.5982318241671931,1.346666717529297,0.0
KNX,local,5201,1.0,0.8709484010671078,1.1302361023033232,0.0
KO,local,5201,0.9996311919982943,0.9184530690230058,1.0986143310161762,0.0
KOD,local,1990,1.0,0.6662225081621432,1.2946767388691163,0.0
KR,local,5201,0.9993661315087593,0.8883624398383165,1.2328990775685933,0.0
KRC,local,5201,0.9998081672728684,0.8194589262579497,1.274629428526269,0.0
KRG,local,5201,1.0,0.8112094144249987,1.3138424914707034,0.0
KRMN,local,392,1.0010493082867005,0.8433413006530345,1.1718404652041163,0.0
KRYS,local,2252,1.0,0.8074522079176204,1.2506526772102493,0.0
KSS,local,5201,1.00016393378026,0.7899484450561943,1.3772663730715362,0.0
KTB,local,1830,0.9992167901857343,0.8612510349488413,1.1605415689473317,0.0
KTOS,local,5201,1.0005130953822101,0.7021027960593199,1.2666666666666666,0.0
KVUE,local,838,1.0002954694404669,0.9300196404516836,1.1537917138744476,0.0
KVYO,local,743,1.0008455123924442,0.8943354864071289,1.164874567898365,0.0
KWR,local,5201,0.999850872764301,0.8459715902214932,1.219206673601611,0.0
KYMR,local,1517,1.0,0.8352649185690021,1.1829729853449642,0.0
L,local,5201,0.9995991088793674,0.8870201056859424,1.2258892462049218,0.0
LAD,local,5201,0.9995190153022955,0.4915730416089986,1.3548386898298783,0.0
LAMR,local,5201,0.9996594507420473,0.824755962622061,1.2039764707898262,0.0
LASR,local,2102,1.0009479044338327,0.7914573066009001,1.2162963019476996,0.0
LAUR,local,2412,0.9993576980541992,0.7446211740507439,1.2493734640600127,0.0
LAZ,local,5201,1.0,0.8426118768678399,1.1709905774430387,0.0
LB,local,549,1.0008437909749255,0.8207343547769032,1.166404387472096,0.0
LBRT,local,2174,1.000490972368025,0.756527440173743,1.3251783327148872,0.0
LCII,local,5201,1.0,0.8379531071482601,1.1973568013949354,0.0
LCLN,local,75,0.9987007065202577,0.9288039053933348,1.0665361383301761,0.0
LDOS,local,5002,0.9992232633072449,0.92065866134035,1.1732954074405453,0.0
LEA,local,4231,0.9999095110265992,0.8977777777777778,1.108495268156694,0.0
LECO,local,5201,0.9993845959665445,0.8763179087498467,1.1692270586385636,0.0
LEGN,local,1571,1.0010909340598366,0.6992833983696478,1.1527499584426488,0.0
LEN,local,5201,1.0006699341760852,0.8108107229896594,1.2763157755970491,0.0
LEU,local,5201,1.00311526109169,0.4127198768080153,1.6568915744139538,0.0
LEVI,local,1876,0.9996118357509396,0.8359008229832313,1.2648953254140998,0.0
LFST,local,1316,1.0,0.7878788090171951,1.335952846146294,0.0
LFTO,local,65,1.0016042127311742,0.8822495503819591,1.18843473515855,0.0
LFUS,local,5201,0.9996657677521278,0.8810250224599329,1.1594835746376684,0.0
LGN,local,247,0.9963060203284549,0.8691333400085008,1.172752808988764,0.0
LGND,local,5201,1.0,0.6723646223170471,1.4961409852130232,0.0
LH,local,5201,0.9994332914117727,0.9020066043785936,1.1564268123618802,0.0
LHX,local,5201,0.9997222688462999,0.9158287633735119,1.122599747392367,0.0
LIF,local,564,0.997431608523318,0.838644765108508,1.155790578311033,0.0
LIFE,local,152,0.9951112992457843,0.8009153278126845,1.1949151811797933,0.0
LII,local,5201,0.9993125468555153,0.8884783458591314,1.1418073869686773,0.0
LIN,local,5193,0.9995180612587067,0.9024479500619424,1.117806586794303,0.0
LIND,local,3314,1.0,0.8034187839119866,1.2580101608935461,0.0
LINE,local,531,1.0018783605374788,0.8945540875539928,1.1461745657054523,0.0
LION,local,1134,1.0,0.822857175554548,1.1592592470494378,0.0
LITE,local,2797,0.9996290028228477,0.8272863803064935,1.2004801638036593,0.0
LKQ,local,5201,0.9996765773332096,0.8619999885559082,1.1647799309491795,0.0
LLY,local,5201,0.9996245455680157,0.9065810866759626,1.1312462507567385,0.0
LLYVA,local,775,0.9991015639459349,0.8861422364610967,1.0818340248306095,0.0
LMND,local,1552,1.001822778172264,0.7212217077092384,1.2091277268006733,0.0
LMT,local,5201,0.9996926664934241,0.8905552028026269,1.0968332125585745,0.0
LNC,local,5201,0.9993858296143987,0.7211981576946572,1.6333788883510247,0.0
LNG,local,5201,1.0006784415900352,0.6477272370137467,1.578059079653332,0.0
LNT,local,5201,0.9994529415478008,0.8990694473542774,1.1071253201135487,0.0
LNTH,local,2816,0.9998133523766559,0.6999999682108561,1.303225855673513,0.0
LOAR,local,593,1.0002326814347025,0.8749122097363966,1.1159359791366459,0.0
LOPE,local,4474,0.999919882474601,0.8438818293742302,1.1743128371703944,0.0
LOW,local,5201,0.9996164085539356,0.8577831479925273,1.1785370900632255,0.0
LPG,local,3101,1.0,0.8408723546996693,1.1639117827640317,0.0
LPLA,local,3972,0.998847204869264,0.8096157475178688,1.167350043636343,0.0
LPX,local,5201,1.0,0.8027079369682159,1.466666734098185,0.0
LQDA,local,2039,1.0011751149956374,0.6937269257446665,1.4330854784653075,0.0
LRCX,local,5201,0.999474690022962,0.8534664337757616,1.1511936317156144,0.0
LRN,local,4711,0.9997198564887105,0.7791667058512028,1.3004545731977981,0.0
LSCC,local,5201,1.0,0.815030137669997,1.1562500407453635,0.0
LSTR,local,5201,0.9995716907482297,0.876238535156285,1.1911764297477512,0.0
LTC,local,5201,0.9996917903219339,0.8433832830727781,1.1693192677409094,0.0
LTH,local,1233,0.9993056058699715,0.8669421025128922,1.1551155224581255,0.0
LULU,local,4800,0.9998754698660254,0.8494414590336905,1.1851650192139247,0.0
LUNR,local,1204,1.0,0.3421934227871455,4.778325302737581,0.0
LUV,local,5201,1.0,0.8609457296166555,1.153749942779541,0.0
LVS,local,5201,1.000768214081596,0.5881032391532657,1.434835527190811,0.0
LW,local,2467,0.9996953354958084,0.8824011162268119,1.1572599013057743,0.0
LXP,local,5201,1.0,0.7982708515480923,1.454545381037706,0.0
LYB,local,4107,0.9999005059549197,0.866251158490243,1.1323781871029135,0.0
LYFT,local,1870,1.0011181828906903,0.7874395476469492,1.1812201442033197,0.0
LYV,local,5201,0.9997573811755562,0.7389558338680197,1.3401709881019754,0.0
M,local,5201,1.0004114473876269,0.8264532867899556,1.2349272615142544,0.0
MA,local,5102,0.9992024675172646,0.8760870202953301,1.139285795490059,0.0
MAA,local,5201,0.9994713190894149,0.8144186152968296,1.2814141057545716,0.0
MAC,local,5201,0.999596683651903,0.7935619571453069,1.344162438883807,0.0
MAIN,local,4757,1.0,0.866596596985668,1.1756302705534054,0.0
MAIR,local,99,1.0042718683631673,0.9439369862473854,1.1092323157109025,0.0
MAN,local,5201,0.9998365218842682,0.8147036875119179,1.1677342706052296,0.0
MANE,local,148,0.9941791147977018,0.8098901191869977,1.1633752302407483,0.0
MANH,local,5201,0.9992663871908561,0.8236720258245847,1.1435304352857207,0.0
MAR,local,5201,0.9992761419825199,0.8689516389621853,1.1632110463576992,0.0
MARA,local,3605,1.0,0.3999999853280874,1.9607842798802484,0.0
MAS,local,5201,1.0,0.8640553728588746,1.1371570960957071,0.0
MAT,local,5201,1.0,0.8704496768330662,1.235166430663321,0.0
MATX,local,5201,0.9997423112956236,0.8862408642574436,1.1343765072251297,0.0
MBGL,local,50,0.9944510854454731,0.9080188352470098,1.1928571065266926,0.0
MBIN,local,2225,1.0,0.8361035290412738,1.2344321058322734,0.0
MBX,local,496,0.9982781312460765,0.841073823455196,1.2534112446193157,0.0
MC,local,3116,0.9994099757364205,0.8851040044065336,1.1435165794059334,0.0
MCD,local,5201,0.999756463880317,0.9043478056738607,1.072221162776883,0.0
MCHB,local,3663,1.0,0.8554913782325426,1.2724045758764242,0.0
MCHP,local,5201,1.0,0.7904231731041592,1.1495947012907377,0.0
MCK,local,5201,0.9993238704177574,0.8926650814535093,1.2018981986005755,0.0
MCO,local,5201,0.9990047455220914,0.8753950213808188,1.1696016891740006,0.0
MCRI,local,5201,1.0,0.8108108108108109,1.2857142610779055,0.0
MCY,local,5201,0.9997680203738476,0.8521970878874775,1.2144538773192268,0.0
MD,local,5201,0.9995974953045599,0.7640705989423063,1.210392947064608,0.0
MDB,local,2231,0.9993372845795689,0.8477880098723495,1.1499683195371067,0.0
MDGL,local,4927,1.0006935064724332,0.5098039215686274,1.2930999238364875,0.0
MDLN,local,180,0.9973569736218721,0.8536585365853658,1.0762642232927175,0.0
MDLZ,local,5201,0.9996955444127056,0.9354925792512665,1.0837544993113577,0.0
MDT,local,5193,0.9996510146624432,0.9300100073374334,1.0914557361427049,0.0
MDU,local,5201,0.9993968871845486,0.8131579227005983,1.1481005004479936,0.0
MEDP,local,2531,0.999221062500416,0.8963366895136204,1.2546266425696386,0.0
MET,local,5201,0.9997974003762317,0.8342002162447373,1.2427113873724387,0.0
META,local,3595,0.9997231435644727,0.8694026188318827,1.099921520809957,0.0
MFP,local,50,1.0,0.8970454822887074,1.1813385975663693,0.0
MGEE,local,5201,0.9994699759522944,0.82873316309291,1.2188551859057912,0.0
MGM,local,5201,1.0006053638339167,0.7311828012121304,1.2834918559343436,0.0
MGNI,local,3126,1.0005559065052934,0.7523511012397566,1.249687883002619,0.0
MGRC,local,5201,0.9997011776125185,0.7881741289046658,1.140666307185409,0.0
MGY,local,2309,1.0,0.7980582635739102,1.1462523256708999,0.0
MH,local,282,1.0040215640187198,0.9174650028926481,1.1379980642913659,0.0
MHK,local,5201,1.0,0.8526530363121813,1.252421174459908,0.0
MHO,local,5201,1.0,0.714285735440868,1.4340206310236947,0.0
MIAX,local,267,0.9986945700655155,0.9269260761773926,1.1018886258226743,0.0
MIDD,local,5201,1.0,0.861372368084827,1.2250566127550984,0.0
MIR,local,1518,1.0,0.8455462415679162,1.1993823436851179,0.0
MIRM,local,1794,1.0005725153404594,0.6597221739314238,1.2435387382775562,0.0
MKC,local,5201,0.9994006586171053,0.8832011730015579,1.0955811040885859,0.0
MKL,local,5201,0.9996358304536014,0.8586761840744923,1.2466462394877675,0.0
MKSI,local,5201,0.9993788440775427,0.8147541239901736,1.1927805767262263,0.0
MKTX,local,5201,0.9996490139362534,0.7202898147100668,1.2733333110809326,0.0
MLI,local,5201,1.0,0.8157015793612122,1.2078713863463448,0.0
MLM,local,5201,1.0000916786101774,0.8644136239399666,1.1312284788222107,0.0
MLYS,local,895,1.0020534351369266,0.7844767467374163,1.2223438891047045,0.0
MMED,local,127,1.0,0.8920056145066568,1.11010282027965,0.0
MMM,local,5201,0.9995993296326566,0.8862063478768611,1.1122812759424754,0.0
MMS,local,5201,0.9997972403028744,0.8852631418328536,1.174568926891165,0.0
MMSI,local,5201,0.9994579821968396,0.8508573072433215,1.256281417738321,0.0
MNR,local,718,1.002490020194902,0.9372747013166962,1.1198528761063498,0.0
MNST,local,5201,0.9997816006596808,0.8815202769450349,1.1690355869201017,0.0
MO,local,5201,0.9994082328689811,0.9188783681729311,1.130828688816471,0.0
MOD,local,5201,1.0,0.743494407976546,1.8709677378005796,0.0
MOG.A,local,5201,0.9998235694043364,0.8467312800655648,1.1871144286281654,0.0
MOH,local,5201,0.9994202765865602,0.85405855697568,1.1953290853722578,0.0
MORN,local,5201,0.9991634298748487,0.8612815380484846,1.1577982018115651,0.0
MOS,local,5201,1.0002046682310022,0.8540145684768882,1.3263555644068075,0.0
MP,local,1560,1.0022794130831498,0.8617747664669615,1.1850501078903812,0.0
MPC,local,3822,0.9992415696474879,0.8645191602245089,1.2306684503029424,0.0
MPLX,local,3483,1.000849027637608,0.7592267360664454,1.1898444420246308,0.0
MPWR,local,5201,0.9993278047804918,0.816976341708213,1.1333334204811463,0.0
MRCY,local,5201,1.0,0.8185941088443024,1.3699094397789202,0.0
MRK,local,5201,1.0,0.8961950650100767,1.0854668808160335,0.0
MRNA,local,1946,1.0009609624559213,0.6653285548479861,1.371559681857746,0.0
MRP,local,398,0.9996775325820362,0.8784592360576488,1.1171229755765706,0.0
MRSH,local,5195,0.9994647990812061,0.9039208984575674,1.0847047440912352,0.0
MRVL,local,5201,1.0005359179508901,0.8249672190093076,1.13675180708378,0.0
MS,local,5201,0.9997256306205435,0.7929745564968991,1.4441766921840298,0.0
MSA,local,5201,0.9995640889068608,0.8116699862911461,1.2568254016694569,0.0
MSCI,local,4730,0.9990377561962231,0.8748516883768034,1.220908093009338,0.0
MSFT,local,5201,0.9995986261884661,0.8964706121706494,1.0771691438429893,0.0
MSGE,local,851,0.9988705842208371,0.8966191486926108,1.1338742732263385,0.0
MSGS,local,2758,1.0002169585780711,0.8833040547028083,1.0781947702082195,0.0
MSI,local,5201,0.9995592427559312,0.851528364710489,1.1842105535447847,0.0
MSM,local,5201,0.9996817105644894,0.8922305040773281,1.0916803997565354,0.0
MSTR,local,5201,0.9999428774675982,0.8033995860892993,1.3482430691920484,0.0
MTB,local,5201,0.9995415834630548,0.8521025828826122,1.1967017979403747,0.0
MTCH,local,5201,0.9998657456537507,0.8289222824988068,1.2862980767732004,0.0
MTD,local,5193,0.9991706269828324,0.9008250893198082,1.114009778567797,0.0
MTDR,local,3669,0.9998285610153375,0.7870968168657616,1.5477177951169305,0.0
MTG,local,5201,1.0,0.625263163917943,1.5608855939226665,0.0
MTH,local,5201,1.0005002615806071,0.781249989931648,1.4870055683801697,0.0
MTN,local,5201,0.9997830387838201,0.8408144175428762,1.1864937371407516,0.0
MTRN,local,5201,1.0,0.8275261654016913,1.2120219251297886,0.0
MTSI,local,3640,0.9987695801745236,0.8409794771498946,1.2451848628992574,0.0
MTX,local,5201,1.0001451899596325,0.8865378505462235,1.1258231928169449,0.0
MTZ,local,5201,1.0,0.8591859153601643,1.2163687832524384,0.0
MU,local,5201,1.0003111833551455,0.8086053404065596,1.2071005282734801,0.0
MUR,local,5201,1.0002844840823366,0.820103536609409,1.2456140130730764,0.0
MUSA,local,3282,0.9993913077296648,0.8650793981569767,1.1773614436073514,0.0
MWA,local,5101,1.0,0.8181818127084808,1.5829384266474695,0.0
MWH,local,142,1.0016874986396607,0.9008589690473641,1.105610528508322,0.0
MXL,local,4139,1.0,0.8021276676332819,1.2718327191928889,0.0
MYRG,local,4544,1.0,0.8516624178157101,1.1920039163722718,0.0
MZTI,local,5201,0.9996832564714723,0.8901348387195039,1.1994441975029508,0.0
NATL,local,728,0.9997758018434829,0.782608695652174,1.1293851480785313,0.0
NAVN,local,213,0.99608993512777,0.8588863862514932,1.176436505878907,0.0
NBIX,local,5201,1.0000758423655223,0.75,1.283898350032232,0.0
NBTB,local,5201,1.0,0.880191156558726,1.1444397697561137,0.0
NCLH,local,3428,1.000329340577221,0.848287161458571,1.2880905491888786,0.0
NCNO,local,1545,1.0003128982843648,0.7751938294447493,1.190858064432744,0.0
NDAQ,local,5201,0.9995421431496662,0.8696660120772054,1.145980704378322,0.0
NDSN,local,5201,0.9994867797228656,0.8734529350284502,1.1400948622387692,0.0
NE,local,1317,0.9996458842435239,0.843396156476717,1.1249999999999996,0.0
NEE,local,5201,0.9994404500745161,0.8961281935185405,1.1108756858575215,0.0
NEM,local,5201,1.000219985068545,0.8413298464472624,1.1622784771496737,0.0
NEO,local,5201,1.0,0.6944444168497027,1.4650456618688248,0.0
NEOG,local,5201,0.9994295218203555,0.847628810424537,1.1895161391110871,0.0
NESR,local,543,0.9989417747001401,0.8826366489232641,1.1046699019926878,0.0
NET,local,1754,0.9981339372698591,0.8104816254285376,1.1577856850616173,0.0
NEU,local,5201,0.9994983024722618,0.8750546971309299,1.218954224465423,0.0
NFG,local,5201,0.999500270199785,0.882472450822396,1.15756544196729,0.0
NFLX,local,5201,1.0,0.8380866108166214,1.2025299097674624,0.0
NGL,local,3850,1.0,0.8001638351547784,1.4578313656778934,0.0
NGVT,local,2601,1.0,0.8658682262001163,1.1491341834603481,0.0
NHC,local,5201,1.0,0.8218390804597702,1.1470129830496651,0.0
NHI,local,5201,0.9996256712139306,0.8778185652337247,1.3546735610605074,0.0
NI,local,5201,0.9992462570350106,0.8762719151022578,1.1185714176722936,0.0
NIC,local,3346,1.0,0.8598130841121495,1.0914453474305477,0.0
NIQ,local,283,1.0009372285670413,0.8268998854785541,1.2407862056673247,0.0
NJR,local,5201,0.9997141430194151,0.8281516703799253,1.1909792254785192,0.0
NKE,local,5201,0.9997645653306505,0.898179350192169,1.1123907819462713,0.0
NKTR,local,5201,1.001353193756822,0.7647058603535339,1.2083229372442077,0.0
NLY,local,5201,1.0,0.764615352337177,1.2262643419241306,0.0
NMIH,local,3224,1.0,0.8510791545587763,1.227606420986997,0.0
NMRK,local,2191,0.9994226195693973,0.6915662215918524,1.6799999237060548,0.0
NN,local,1467,1.0,0.7642585182512587,1.3580741824682143,0.0
NNI,local,5201,1.0,0.8139534686511529,2.2219959646561684,0.0
NNN,local,5201,0.9997143336704799,0.8683250625676784,1.243181824585623,0.0
NOC,local,5201,0.9993934980660695,0.9030156811981874,1.119856459595954,0.0
NOG,local,4881,1.0,0.7686567525338914,1.315789517713497,0.0
NOV,local,5201,1.0,0.8377065031598687,1.2318029316933081,0.0
NOVT,local,5201,0.9998858920042238,0.7414966199705031,1.3235294988456956,0.0
NOW,local,3566,0.998805354734585,0.8777770921786399,1.135712050506155,0.0
NP,local,234,1.0015884709345053,0.8286839701021375,1.2210088456146553,0.0
NPO,local,5201,0.999440390128025,0.8603213493371433,1.23370930369645,0.0
NRG,local,5201,1.0,0.8830475463494142,1.2382035530250506,0.0
NRIX,local,1537,1.0019582694022926,0.7252703687767402,1.2454873803007582,0.0
NSC,local,5201,0.9993323260657438,0.8987813028357293,1.1368290975196655,0.0
NSIT,local,5201,0.999614337494634,0.786197570737245,1.721311502320829,0.0
NTAP,local,5201,0.9992357486547436,0.859756140819553,1.152895793441946,0.0
NTCT,local,5201,1.0,0.8437500062088168,1.4081632330337206,0.0
NTNX,local,2496,0.9995878887209331,0.7162162162162162,1.1503623029410002,0.0
NTRA,local,2812,0.9990913011501841,0.7455523541945611,1.2350543941633472,0.0
NTRS,local,5201,0.9994444335642838,0.870978988254168,1.2176660169469697,0.0
NTSK,local,243,0.9978586234007578,0.8745619580864495,1.1209503086258912,0.0
NTST,local,1523,1.0,0.9503311270825942,1.06787594131393,0.0
NUE,local,5201,1.0002457829292413,0.8546704262810013,1.2017543145396288,0.0
NVDA,local,5201,0.9994290069894641,0.8649523117805779,1.1601061484684532,0.0
NVR,local,5201,0.9994778210603739,0.8365738601508192,1.1749330942243794,0.0
NVST,local,1751,1.0005442744189674,0.8911191692592026,1.2887788806145313,0.0
NVTS,local,1224,1.004306544276199,0.6976922842172476,1.293286284275831,0.0
NWBI,local,5201,1.0,0.9044540289930694,1.1841378973553789,0.0
NWE,local,4701,0.999817415598253,0.9025380969501141,1.1910881082011011,0.0
NWN,local,5201,0.9995491173899799,0.7919988199624624,1.2518024226916737,0.0
NWS,local,3316,1.0,0.897019849940929,1.1301115260086843,0.0
NWSA,local,3324,1.0,0.9083269827901495,1.1492424466283746,0.0
NXPI,local,4037,1.0,0.8420939817304995,1.150804288773093,0.0
NXST,local,5201,1.0,0.5555555702727522,1.6433119984145925,0.0
NXT,local,896,1.0011791978359037,0.8755614168773947,1.1535550795661698,0.0
