n_windows,years,model_mult,spy_mult,mult_ratio,model_cagr,spy_cagr,excess_cagr,mean_excess,t_excess,win_rate,sharpe,info_ratio,vol_ann,max_dd,skew,kurt,mean_exposure,mean_turnover,mean_n,mean_ic,t_ic,n_ic,decile_volq_excess,t_decile,n_decile,cell_id,sig_features,sig_horizon,sig_label,sig_label_basis,sig_model,sig_depth,sig_eta,sig_rounds,sig_train,sig_train_cap,sig_universe,sig_cap_tier,sig_step,sig_seed,prt_top_n,prt_weighting,prt_bucket,prt_cost_bps,prt_cost_model,prt_untradable,sig_shuffle_col,sig_shuffle_seed,sig_train_exclude,null_p50,null_p95,null_pctile,vs_null
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_pctile_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_pctile2,pf_opt_iv_pctile,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_pctile,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_403,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d1,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv0,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d7,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d5,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,5.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d4,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,4.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d3,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d2,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d0,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv2,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.0029336461573197014,0.13595789725421614,82,0.0062274079575501615,2.1549314930018477,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d7,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d4,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,4.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d3,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d2,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d0,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_402,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv1,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d1,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv3,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_401,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_400,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly257,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly256,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,6.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly255,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,5.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly254,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,4.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly253,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly252,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly251,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_bfly25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_bfly250,pf_opt_bfly25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_bfly25,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv7,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv5,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,5.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv6,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,6.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_atm_iv_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_atm_iv4,pf_opt_atm_iv,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_atm_iv,4.0,,,,,
82,13.02,4.049664336032691,2.142442100631625,1.8902094646286065,0.11339046987212686,0.06026048372405235,0.053129986148074515,0.009731529140329884,1.4303531329210948,0.573170731707317,0.6004659600709192,0.39638139378575177,0.21896604707101425,-0.3842989295281769,0.20000758815869654,3.269790024680877,1.0,0.9414634146341462,5.0,0.003452651430991106,0.16004715994469662,82,0.005612764095352744,1.958776122971352,82,pf_upside_vol_ratio_120_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufupside_vol_ratio_1204,pf_upside_vol_ratio_120,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,upside_vol_ratio_120,4.0,,,,,
82,13.02,4.046378322714855,2.142442100631625,1.8886756946766121,0.1133210633166919,0.06026048372405235,0.053060579592639545,0.010272634097113903,1.4646814708062297,0.5487804878048781,0.5814100664874604,0.4058945091864706,0.23200347114071387,-0.5132817942718135,-0.19975965051937927,3.04378283794898,1.0,0.9585365853658536,5.0,0.003746225587729303,0.17348109335003545,82,0.0066643596862357895,2.3020395230936743,82,pf_volatility_60_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufvolatility_60_ind_rel1,pf_volatility_60_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,volatility_60_ind_rel,1.0,,,,,
82,13.02,4.037651681221216,2.142442100631625,1.884602473052062,0.11313648793172248,0.06026048372405235,0.052876004207670135,0.010059722581799302,1.4097877138285708,0.5487804878048781,0.5832559525319773,0.39068227704593306,0.22897046660904594,-0.49585501898819717,0.12982173922489126,3.44349441130802,1.0,0.9414634146341464,5.0,0.0022600470729888292,0.10560409225172758,82,0.005726007891531846,1.907867515425357,82,pf_rate_beta_250_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufrate_beta_2506,pf_rate_beta_250,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,rate_beta_250,6.0,,,,,
82,13.02,4.032895498678118,2.142442100631625,1.8823824912183895,0.11303573578201509,0.06026048372405235,0.05277525205796274,0.010112028329979048,1.427473940252266,0.6097560975609756,0.585723434453036,0.39558350802119424,0.22856823595798934,-0.4733528319517777,-0.18720061618928444,3.648883741827469,1.0,0.948780487804878,5.0,0.00291084389344647,0.1367528668037462,82,0.005021502721438705,1.7725930257336915,82,pf_days_to_next_filing_est_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufdays_to_next_filing_est7,pf_days_to_next_filing_est,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,days_to_next_filing_est,7.0,,,,,
82,13.02,4.032557237033333,2.142442100631625,1.8822246052037872,0.11302856607037737,0.06026048372405235,0.05276808234632502,0.010540299504636105,1.4330988590462692,0.5853658536585366,0.571238366043869,0.39714229312130817,0.23908534321805847,-0.5829949239637171,-0.2715629042768668,4.187099235522157,1.0,0.9439024390243902,5.0,0.0035916700677304843,0.16618951602943843,82,0.005975140438797415,2.0879116197972887,82,price_fund_path_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufaccel_203,price_fund_path,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,accel_20,3.0,,,,,
